date,open,high,low,close,volume,amount,turnover_pct,chg_pct
2022-02-24,2.337597,2.34538899,2.31422103,2.31422103,339357792,1014393167.19,0.1134,-1.3289
2022-02-25,2.32201302,2.32980501,2.30642904,2.31422103,315008208,936673845.5,0.1053,0.0
2022-02-28,2.30642904,2.32201302,2.30642904,2.32201302,250824665,745574448.0,0.0838,0.3367
2022-03-01,2.31422103,2.337597,2.31422103,2.337597,211719687,632665216.0,0.0707,0.6711
2022-03-02,2.32980501,2.337597,2.32201302,2.337597,190007191,569001152.0,0.0635,0.0
2022-03-03,2.337597,2.35318098,2.32980501,2.34538899,223999685,674048880.0,0.0748,0.3333
2022-03-04,2.35318098,2.35318098,2.32980501,2.337597,251834004,755122368.0,0.0841,-0.3322
2022-03-07,2.32980501,2.337597,2.31422103,2.31422103,325604016,971876336.0,0.1088,-1.0
2022-03-08,2.31422103,2.32201302,2.30642904,2.31422103,337625504,1002979904.0,0.1128,0.0
2022-03-09,2.31422103,2.32201302,2.28305307,2.29084506,436928512,1292044704.0,0.146,-1.0101
2022-03-10,2.30642904,2.31422103,2.29084506,2.29084506,222231860,656136816.0,0.0743,0.0
2022-03-11,2.29084506,2.32201302,2.28305307,2.31422103,372625104,1098998928.0,0.1245,1.0204
2022-03-14,2.30642904,2.337597,2.29863705,2.31422103,399317552,1190179360.0,0.1334,0.0
2022-03-15,2.31422103,2.31422103,2.27526108,2.28305307,476669888,1402847296.0,0.1593,-1.3468
2022-03-16,2.28305307,2.29863705,2.2596771,2.29084506,419432864,1226601600.0,0.1401,0.3413
2022-03-17,2.29863705,2.29863705,2.27526108,2.28305307,407034160,1193908464.0,0.136,-0.3401
2022-03-18,2.28305307,2.31422103,2.27526108,2.30642904,412635936,1217035715.58,0.1379,1.0239
2022-03-21,2.30642904,2.31422103,2.29084506,2.29084506,211464898,624082620.38,0.0707,-0.6757
2022-03-22,2.29863705,2.32980501,2.29084506,2.32980501,391138096,1163591856.0,0.1307,1.7007
2022-03-23,2.32980501,2.337597,2.31422103,2.32980501,232445190,692924579.27,0.0777,0.0
2022-03-24,2.32201302,2.337597,2.31422103,2.32980501,194144215,579873824.17,0.0649,0.0
2022-03-25,2.32980501,2.337597,2.32201302,2.32201302,202145451,603601819.98,0.0675,-0.3344
2022-03-28,2.32201302,2.35318098,2.30642904,2.35318098,358056736,1072064444.32,0.1196,1.3423
2022-03-29,2.34538899,2.36097297,2.337597,2.36097297,212065525,640843421.5,0.0709,0.3311
2022-03-30,2.36876496,2.37655695,2.35318098,2.37655695,393457888,1195879519.23,0.1315,0.6601
2022-03-31,2.37655695,2.40772491,2.36876496,2.39993292,537523808,1652024735.92,0.1796,0.9836
2022-04-01,2.39214093,2.40772491,2.38434894,2.39993292,326442144,1004120542.87,0.1091,0.0
2022-04-06,2.39214093,2.42330889,2.39214093,2.4155169,473153312,1463006102.34,0.1581,0.6494
2022-04-07,2.4155169,2.42330889,2.39214093,2.40772491,379481184,1174165396.56,0.1268,-0.3226
2022-04-08,2.40772491,2.4155169,2.39214093,2.4155169,287115344,887205984.5,0.0959,0.3236
2022-04-11,2.4155169,2.4155169,2.39214093,2.39214093,348035776,1073167280.52,0.1163,-0.9677
2022-04-12,2.39214093,2.40772491,2.38434894,2.39993292,401061664,1232481325.55,0.134,0.3257
2022-04-13,2.39993292,2.40772491,2.38434894,2.39214093,346660992,1067402106.83,0.1158,-0.3247
2022-04-14,2.40772491,2.4155169,2.39214093,2.39214093,330050224,1016159964.05,0.1103,0.0
2022-04-15,2.39214093,2.39993292,2.38434894,2.39214093,349508656,1074233554.64,0.1168,0.0
2022-04-18,2.38434894,2.39214093,2.36876496,2.36876496,274075856,836206691.22,0.0916,-0.9772
2022-04-19,2.36876496,2.38434894,2.36097297,2.38434894,248261290,756312710.76,0.083,0.6579
2022-04-20,2.37655695,2.39993292,2.37655695,2.38434894,300254672,920536209.37,0.1003,0.0
2022-04-21,2.38434894,2.40772491,2.38434894,2.39214093,415564832,1279543479.54,0.1389,0.3268
2022-04-22,2.39214093,2.4155169,2.39214093,2.40772491,332052992,1026526656.46,0.1109,0.6515
2022-04-25,2.39993292,2.4155169,2.38434894,2.38434894,528144416,1629370811.6,0.1765,-0.9709
2022-04-26,2.38434894,2.40772491,2.37655695,2.39214093,462329568,1417173942.68,0.1545,0.3268
2022-04-27,2.39214093,2.39214093,2.34538899,2.36097297,462516560,1402604985.48,0.1545,-1.3029
2022-04-28,2.35318098,2.38434894,2.35318098,2.38434894,453661056,1383331667.35,0.1516,0.9901
2022-04-29,2.38434894,2.39993292,2.36876496,2.38434894,399406128,1221337974.15,0.1335,0.0
2022-05-05,2.39214093,2.40772491,2.37655695,2.39993292,376936208,1158006906.0,0.1259,0.6536
2022-05-06,2.39214093,2.39214093,2.37655695,2.37655695,239738115,733640206.75,0.0801,-0.974
2022-05-09,2.37655695,2.39214093,2.37655695,2.39214093,218089813,668322006.78,0.0729,0.6557
2022-05-10,2.38434894,2.4155169,2.38434894,2.40772491,389746192,1199441362.12,0.1302,0.6515
2022-05-11,2.40772491,2.40772491,2.36876496,2.37655695,431728736,1320956826.81,0.1443,-1.2945
2022-05-12,2.37655695,2.37655695,2.36097297,2.36097297,228867769,695171188.07,0.0765,-0.6557
2022-05-13,2.36876496,2.37655695,2.36097297,2.37655695,202560612,616478999.48,0.0677,0.6601
2022-05-16,2.37655695,2.37655695,2.36097297,2.36876496,310214688,943003612.84,0.1037,-0.3279
2022-05-17,2.36876496,2.37655695,2.34538899,2.35318098,459353264,1391228679.09,0.1535,-0.6579
2022-05-18,2.35318098,2.36097297,2.34538899,2.35318098,196547407,592678325.1,0.0657,0.0
2022-05-19,2.34538899,2.35318098,2.337597,2.35318098,284091408,855967119.0,0.0949,0.0
2022-05-20,2.35318098,2.36097297,2.34538899,2.35318098,362682304,1095165725.0,0.1212,0.0
2022-05-23,2.35318098,2.36097297,2.34538899,2.34538899,272528400,821570266.15,0.0911,-0.3311
2022-05-24,2.34538899,2.36097297,2.34538899,2.36097297,396047840,1195759810.27,0.1323,0.6645
2022-05-25,2.35318098,2.36097297,2.35318098,2.36097297,254075172,768892277.44,0.0849,0.0
2022-05-26,2.36097297,2.36876496,2.35318098,2.36876496,299335184,907548401.7,0.1,0.33
2022-05-27,2.36876496,2.36876496,2.36097297,2.36876496,223678800,679071594.0,0.0747,0.0
2022-05-30,2.36876496,2.36876496,2.35318098,2.35318098,360547456,1091736012.19,0.1205,-0.6579
2022-05-31,2.35318098,2.36097297,2.34538899,2.36097297,374277200,1131819167.1,0.1251,0.3311
2022-06-01,2.36097297,2.36097297,2.34538899,2.34538899,255056486,770212665.86,0.0852,-0.6601
2022-06-02,2.34538899,2.35318098,2.34538899,2.34538899,248773937,749808324.37,0.0831,0.0
2022-06-06,2.34538899,2.35318098,2.32980501,2.32980501,485609968,1455457067.04,0.1623,-0.6645
2022-06-07,2.337597,2.337597,2.32980501,2.32980501,287600304,860823004.01,0.0961,0.0
2022-06-08,2.337597,2.337597,2.32201302,2.32980501,334912192,1001564838.06,0.1119,0.0
2022-06-09,2.32980501,2.337597,2.32201302,2.337597,306906416,918840144.79,0.1025,0.3344
2022-06-10,2.337597,2.36097297,2.32980501,2.35318098,574591776,1727560399.38,0.192,0.6667
2022-06-13,2.34538899,2.35318098,2.32980501,2.337597,344440960,1033130134.08,0.1151,-0.6623
2022-06-14,2.32980501,2.35318098,2.32980501,2.35318098,368205984,1104823288.27,0.123,0.6667
2022-06-15,2.35318098,2.37655695,2.34538899,2.36097297,526833664,1598234402.72,0.176,0.3311
2022-06-16,2.36876496,2.36876496,2.337597,2.337597,373659184,1128270109.02,0.1249,-0.9901
2022-06-17,2.337597,2.35318098,2.337597,2.34538899,304867392,917163059.78,0.1019,0.3333
2022-06-20,2.34538899,2.35318098,2.337597,2.337597,284048640,853305443.0,0.0949,-0.3322
2022-06-21,2.337597,2.35318098,2.32980501,2.34538899,343795376,1033304695.77,0.1149,0.3333
2022-06-22,2.35318098,2.36097297,2.34538899,2.34538899,314131344,947542217.96,0.105,0.0
2022-06-23,2.35318098,2.36097297,2.34538899,2.35318098,341626448,1030959185.9,0.1141,0.3322
2022-06-24,2.36097297,2.36097297,2.34538899,2.34538899,343710064,1036856773.03,0.1148,-0.3311
2022-06-27,2.34538899,2.35318098,2.337597,2.34538899,471793520,1420665637.92,0.1576,0.0
2022-06-28,2.34538899,2.35318098,2.337597,2.34538899,275002864,827478319.6,0.0919,0.0
2022-06-29,2.35318098,2.36097297,2.34538899,2.35318098,361608464,1091487005.95,0.1208,0.3322
2022-06-30,2.35318098,2.36097297,2.34538899,2.35318098,334237328,1009274318.63,0.1117,0.0
2022-07-01,2.35318098,2.35318098,2.34538899,2.34538899,208297761,627873838.61,0.0696,-0.3311
2022-07-04,2.34538899,2.35318098,2.34538899,2.35318098,274738400,828596522.02,0.0918,0.3322
2022-07-05,2.35318098,2.36097297,2.34538899,2.36097297,259947901,786466975.02,0.0869,0.3311
2022-07-06,2.36097297,2.36097297,2.34538899,2.35318098,447248704,1351265413.0,0.1494,-0.33
2022-07-07,2.35318098,2.36097297,2.34538899,2.35318098,257336251,778468589.02,0.086,0.0
2022-07-08,2.36097297,2.36876496,2.35318098,2.36097297,301241900,912173052.9,0.1007,0.3311
2022-07-11,2.36097297,2.37655695,2.36097297,2.36876496,505724381,1539172472.27,0.169,0.33
2022-07-12,2.36876496,2.38434894,2.36876496,2.36876496,536453445,1634804404.38,0.1792,0.0
2022-07-13,2.36876496,2.37655695,2.34538899,2.34538899,630665655,1905757572.54,0.2107,-0.9868
2022-07-14,2.34538899,2.34538899,2.29084506,2.29863705,870201818,2578368893.79,0.2908,-1.9934
2022-07-15,2.33219204,2.34058122,2.31541368,2.31541368,572563337,1588375525.05,0.1913,0.7299
2022-07-18,2.32380286,2.3489704,2.31541368,2.3489704,287459943,801102948.0,0.096,1.4493
2022-07-19,2.3489704,2.38252712,2.34058122,2.38252712,362597698,1023270400.86,0.1212,1.4286
2022-07-20,2.3909163,2.39930548,2.38252712,2.3909163,266088035,758516853.79,0.0889,0.3521
2022-07-21,2.39930548,2.39930548,2.36574876,2.36574876,273296120,775087032.82,0.0913,-1.0526
2022-07-22,2.37413794,2.39930548,2.36574876,2.3909163,302244988,859447727.02,0.101,1.0638
2022-07-25,2.3909163,2.39930548,2.38252712,2.39930548,167733964,477884537.36,0.056,0.3509
2022-07-26,2.39930548,2.41608384,2.39930548,2.39930548,252623806,724980746.84,0.0844,0.0
2022-07-27,2.40769466,2.40769466,2.38252712,2.38252712,192560416,549318760.44,0.0643,-0.6993
2022-07-28,2.38252712,2.39930548,2.37413794,2.3909163,237532044,676696810.84,0.0794,0.3521
2022-07-29,2.39930548,2.39930548,2.37413794,2.3909163,230825942,656880480.28,0.0771,0.0
2022-08-01,2.38252712,2.3909163,2.37413794,2.38252712,204907346,581970679.26,0.0685,-0.3509
2022-08-02,2.37413794,2.38252712,2.3489704,2.35735958,297661384,837946010.04,0.0995,-1.0563
2022-08-03,2.36574876,2.37413794,2.3489704,2.3489704,215980460,607736268.45,0.0722,-0.3559
2022-08-04,2.35735958,2.39930548,2.3489704,2.39930548,411016647,1167201245.0,0.1373,2.1429
2022-08-05,2.39930548,2.39930548,2.38252712,2.39930548,191457657,546637333.0,0.064,0.0
2022-08-08,2.3909163,2.39930548,2.37413794,2.38252712,244449546,695614123.0,0.0817,-0.6993
2022-08-09,2.3909163,2.3909163,2.37413794,2.38252712,150098748,426255480.0,0.0502,0.0
2022-08-10,2.38252712,2.38252712,2.36574876,2.38252712,117808216,333681764.0,0.0394,0.0
2022-08-11,2.38252712,2.39930548,2.37413794,2.3909163,202809796,576780649.0,0.0678,0.3521
2022-08-12,2.38252712,2.3909163,2.35735958,2.37413794,270504182,765825256.0,0.0904,-0.7018
2022-08-15,2.37413794,2.38252712,2.36574876,2.37413794,175760280,497234868.86,0.0587,0.0
2022-08-16,2.37413794,2.38252712,2.36574876,2.36574876,117202888,331231054.16,0.0392,-0.3534
2022-08-17,2.37413794,2.38252712,2.35735958,2.37413794,255128952,720864621.03,0.0852,0.3546
2022-08-18,2.37413794,2.38252712,2.35735958,2.36574876,155213571,438081583.42,0.0519,-0.3534
2022-08-19,2.35735958,2.37413794,2.35735958,2.37413794,133513856,377226169.92,0.0446,0.3546
2022-08-22,2.36574876,2.37413794,2.36574876,2.36574876,140175002,395939384.64,0.0468,-0.3534
2022-08-23,2.37413794,2.37413794,2.36574876,2.36574876,122992256,347123715.92,0.0411,0.0
2022-08-24,2.36574876,2.37413794,2.35735958,2.36574876,181391119,511994625.4,0.0606,0.0
2022-08-25,2.36574876,2.37413794,2.35735958,2.37413794,172536939,486313582.29,0.0576,0.3546
2022-08-26,2.37413794,2.37413794,2.36574876,2.36574876,126774909,358123121.38,0.0424,-0.3534
2022-08-29,2.36574876,2.37413794,2.35735958,2.36574876,182687130,515428188.6,0.061,0.0
2022-08-30,2.36574876,2.37413794,2.36574876,2.36574876,152284514,429963728.48,0.0509,0.0
2022-08-31,2.37413794,2.3909163,2.36574876,2.3909163,434219545,1232398695.18,0.1451,1.0638
2022-09-01,2.38252712,2.3909163,2.37413794,2.37413794,150496236,427048412.11,0.0503,-0.7018
2022-09-02,2.38252712,2.3909163,2.37413794,2.37413794,190654783,541420351.1,0.0637,0.0
2022-09-05,2.37413794,2.38252712,2.36574876,2.38252712,153969150,435926278.39,0.0514,0.3534
2022-09-06,2.38252712,2.3909163,2.37413794,2.38252712,168132505,478353867.2,0.0562,0.0
2022-09-07,2.3909163,2.3909163,2.36574876,2.37413794,203958577,577674037.14,0.0681,-0.3521
2022-09-08,2.37413794,2.38252712,2.37413794,2.37413794,166476486,471693370.38,0.0556,0.0
2022-09-09,2.38252712,2.3909163,2.37413794,2.38252712,308136293,876153302.12,0.103,0.3534
2022-09-13,2.3909163,2.39930548,2.38252712,2.3909163,314404432,897026845.66,0.1051,0.3521
2022-09-14,2.38252712,2.39930548,2.38252712,2.3909163,295085924,842657817.26,0.0986,0.0
2022-09-15,2.39930548,2.40769466,2.3909163,2.40769466,397121729,1137006551.1,0.1327,0.7018
2022-09-16,2.40769466,2.41608384,2.3909163,2.3909163,419139016,1201158568.6,0.14,-0.6969
2022-09-19,2.3909163,2.40769466,2.3909163,2.40769466,292135824,835643349.64,0.0976,0.7018
2022-09-20,2.40769466,2.41608384,2.38252712,2.38252712,269382560,769139943.1,0.09,-1.0453
2022-09-21,2.3909163,2.40769466,2.37413794,2.39930548,253244180,722591810.07,0.0846,0.7042
2022-09-22,2.39930548,2.40769466,2.3909163,2.39930548,196000075,560198263.5,0.0655,0.0
2022-09-23,2.39930548,2.42447302,2.39930548,2.41608384,419116350,1204906084.33,0.14,0.6993
2022-09-26,2.41608384,2.42447302,2.3909163,2.3909163,366754675,1051482363.75,0.1225,-1.0417
2022-09-27,2.3909163,2.39930548,2.37413794,2.37413794,239162491,679122344.03,0.0799,-0.7018
2022-09-28,2.37413794,2.39930548,2.37413794,2.3909163,251207652,714893532.36,0.0839,0.7067
2022-09-29,2.39930548,2.39930548,2.36574876,2.36574876,251312431,712655391.43,0.084,-1.0526
2022-09-30,2.37413794,2.39930548,2.37413794,2.39930548,260210009,741591560.65,0.0869,1.4184
2022-10-10,2.3909163,2.41608384,2.3909163,2.40769466,620957911,1782084992.34,0.2075,0.3497
2022-10-11,2.40769466,2.42447302,2.3909163,2.40769466,393074736,1129394773.92,0.1313,0.0
2022-10-12,2.40769466,2.41608384,2.3909163,2.39930548,298419758,855499375.46,0.0997,-0.3484
2022-10-13,2.39930548,2.40769466,2.3909163,2.39930548,219388382,626478243.7,0.0733,0.0
2022-10-14,2.39930548,2.40769466,2.38252712,2.3909163,442767746,1264372112.81,0.1479,-0.3497
2022-10-17,2.3909163,2.39930548,2.38252712,2.3909163,175809703,500341935.52,0.0587,0.0
2022-10-18,2.3909163,2.39930548,2.38252712,2.3909163,212057088,603017401.92,0.0709,0.0
2022-10-19,2.38252712,2.3909163,2.38252712,2.38252712,176381773,501767938.32,0.0589,-0.3509
2022-10-20,2.38252712,2.3909163,2.38252712,2.3909163,218325380,621303866.2,0.0729,0.3521
2022-10-21,2.3909163,2.40769466,2.38252712,2.39930548,333806176,953727146.29,0.1115,0.3509
2022-10-24,2.39930548,2.40769466,2.3909163,2.3909163,442983981,1265635082.72,0.148,-0.3497
2022-10-25,2.3909163,2.39930548,2.38252712,2.3909163,320270082,913068025.7,0.107,0.0
2022-10-26,2.39930548,2.39930548,2.36574876,2.37413794,535902607,1521253731.4,0.1791,-0.7018
2022-10-27,2.37413794,2.37413794,2.33219204,2.3489704,581566465,1634359318.04,0.1943,-1.0601
2022-10-28,2.3489704,2.35735958,2.34058122,2.3489704,306746672,858092862.26,0.1025,0.0
2022-10-31,2.34058122,2.3489704,2.31541368,2.31541368,423520849,1178214201.17,0.1415,-1.4286
2022-11-01,2.32380286,2.32380286,2.27346778,2.29024614,853481093,2333726522.42,0.2852,-1.087
2022-11-02,2.28185696,2.29024614,2.2650786,2.28185696,536492219,1455440911.56,0.1793,-0.3663
2022-11-03,2.28185696,2.29024614,2.27346778,2.28185696,187457306,510679784.32,0.0626,0.0
2022-11-04,2.29024614,2.31541368,2.28185696,2.3070245,402034948,1101790747.14,0.1343,1.1029
2022-11-07,2.29863532,2.3070245,2.29863532,2.3070245,286722263,786734235.62,0.0958,0.0
2022-11-08,2.3070245,2.3070245,2.29024614,2.29024614,271550563,742702618.71,0.0907,-0.7273
2022-11-09,2.29024614,2.3070245,2.29024614,2.3070245,160843824,441416879.94,0.0537,0.7326
2022-11-10,2.29863532,2.32380286,2.29024614,2.31541368,334545512,920157587.24,0.1118,0.3636
2022-11-11,2.32380286,2.34058122,2.31541368,2.34058122,408408303,1133491210.55,0.1365,1.087
2022-11-14,2.34058122,2.36574876,2.34058122,2.3489704,330314584,926483591.2,0.1104,0.3584
2022-11-15,2.35735958,2.35735958,2.34058122,2.3489704,186899992,523859484.6,0.0624,0.0
2022-11-16,2.3489704,2.35735958,2.34058122,2.34058122,180113318,503590379.22,0.0602,-0.3571
2022-11-17,2.34058122,2.3489704,2.33219204,2.34058122,196005171,547569193.09,0.0655,0.0
2022-11-18,2.3489704,2.35735958,2.34058122,2.34058122,271923903,761038386.87,0.0909,0.0
2022-11-21,2.34058122,2.3489704,2.33219204,2.34058122,192328742,536961129.18,0.0643,0.0
2022-11-22,2.34058122,2.37413794,2.34058122,2.35735958,325820338,916859517.67,0.1089,0.7168
2022-11-23,2.37413794,2.3909163,2.36574876,2.38252712,345723467,982132414.71,0.1155,1.0676
2022-11-24,2.3909163,2.39930548,2.37413794,2.37413794,165855218,471382293.16,0.0554,-0.3521
2022-11-25,2.38252712,2.41608384,2.37413794,2.40769466,509765415,1459594991.81,0.1703,1.4134
2022-11-28,2.39930548,2.39930548,2.37413794,2.39930548,346515544,986215588.04,0.1158,-0.3484
2022-11-29,2.39930548,2.42447302,2.3909163,2.41608384,499383372,1436056646.93,0.1669,0.6993
2022-11-30,2.40769466,2.42447302,2.40769466,2.41608384,349978360,1008145646.74,0.1169,0.0
2022-12-01,2.42447302,2.42447302,2.39930548,2.39930548,294680890,846958384.73,0.0985,-0.6944
2022-12-02,2.39930548,2.40769466,2.3909163,2.39930548,239654463,684474529.64,0.0801,0.0
2022-12-05,2.40769466,2.42447302,2.3909163,2.42447302,411425796,1183107671.11,0.1375,1.049
2022-12-06,2.42447302,2.4328622,2.40769466,2.42447302,323856436,936197272.04,0.1082,0.0
2022-12-07,2.42447302,2.4328622,2.41608384,2.41608384,295295652,852680268.61,0.0987,-0.346
2022-12-08,2.41608384,2.4328622,2.40769466,2.4328622,205380934,593727428.26,0.0686,0.6944
2022-12-09,2.4328622,2.4328622,2.41608384,2.42447302,228034581,659684094.09,0.0762,-0.3448
2022-12-12,2.42447302,2.42447302,2.39930548,2.39930548,348297323,1000917802.94,0.1164,-1.0381
2022-12-13,2.39930548,2.42447302,2.39930548,2.41608384,267212344,769713264.72,0.0893,0.6993
2022-12-14,2.4328622,2.4328622,2.41608384,2.42447302,183394978,529354019.64,0.0613,0.3472
2022-12-15,2.42447302,2.42447302,2.40769466,2.41608384,162774250,468320611.5,0.0544,-0.346
2022-12-16,2.41608384,2.4328622,2.40769466,2.4328622,269709819,779143729.91,0.0901,0.6944
2022-12-19,2.4328622,2.4328622,2.40769466,2.41608384,262815645,757784766.15,0.0878,-0.6897
2022-12-20,2.40769466,2.42447302,2.3909163,2.3909163,236562015,678632169.26,0.079,-1.0417
2022-12-21,2.39930548,2.40769466,2.3909163,2.3909163,124825175,356822308.38,0.0417,0.0
2022-12-22,2.40769466,2.40769466,2.3909163,2.39930548,138653557,396880824.02,0.0463,0.3509
2022-12-23,2.39930548,2.41608384,2.3909163,2.40769466,189585146,544130110.02,0.0633,0.3497
2022-12-26,2.40769466,2.41608384,2.3909163,2.3909163,210788898,602629561.28,0.0704,-0.6969
2022-12-27,2.39930548,2.4328622,2.39930548,2.42447302,356658635,1028579686.48,0.1192,1.4035
2022-12-28,2.4328622,2.44125138,2.42447302,2.4328622,351024368,1019012164.2,0.1173,0.346
2022-12-29,2.4328622,2.44125138,2.41608384,2.41608384,237440379,684870641.96,0.0793,-0.6897
2022-12-30,2.42447302,2.44964056,2.41608384,2.44125138,385463989,1120357221.31,0.1288,1.0417
2023-01-03,2.44125138,2.44125138,2.42447302,2.4328622,298768191,865794642.29,0.0998,-0.3436
2023-01-04,2.4328622,2.46641892,2.42447302,2.45802974,397245830,1160297952.5,0.1327,1.0345
2023-01-05,2.46641892,2.4748081,2.44964056,2.45802974,297218466,871739562.72,0.0993,0.0
2023-01-06,2.45802974,2.46641892,2.44125138,2.44964056,362164227,1056426677.59,0.121,-0.3413
2023-01-09,2.45802974,2.45802974,2.44125138,2.44964056,225179832,657844201.04,0.0752,0.0
2023-01-10,2.44964056,2.44964056,2.4328622,2.44125138,263467091,765535626.9,0.088,-0.3425
2023-01-11,2.44125138,2.44964056,2.4328622,2.44125138,198161792,577413643.72,0.0662,0.0
2023-01-12,2.44125138,2.44964056,2.4328622,2.44964056,286362436,834309535.75,0.0957,0.3436
2023-01-13,2.44964056,2.46641892,2.44125138,2.46641892,308328340,904597202.2,0.103,0.6849
2023-01-16,2.46641892,2.4748081,2.44125138,2.44125138,561153913,1641445615.43,0.1875,-1.0204
2023-01-17,2.44125138,2.44964056,2.4328622,2.44125138,223444959,650261777.97,0.0747,0.0
2023-01-18,2.44964056,2.45802974,2.44125138,2.44964056,222885525,651005844.43,0.0745,0.3436
2023-01-19,2.44964056,2.45802974,2.44125138,2.44964056,194992239,568826257.44,0.0652,0.0
2023-01-20,2.44964056,2.44964056,2.44125138,2.44964056,306483201,893420490.91,0.1024,0.0
2023-01-30,2.45802974,2.46641892,2.44125138,2.44964056,377949673,1104270710.09,0.1263,0.0
2023-01-31,2.44964056,2.45802974,2.44125138,2.44125138,231689564,675999716.31,0.0774,-0.3425
2023-02-01,2.44125138,2.44964056,2.4328622,2.44964056,260657052,759218438.07,0.0871,0.3436
2023-02-02,2.44964056,2.45802974,2.44125138,2.44964056,273986639,799695518.88,0.0915,0.0
2023-02-03,2.44964056,2.45802974,2.44125138,2.44125138,259866314,757665566.36,0.0868,-0.3425
2023-02-06,2.44125138,2.44964056,2.4328622,2.44964056,193454209,563298376.19,0.0646,0.3436
2023-02-07,2.44964056,2.44964056,2.44125138,2.44964056,111893889,326171669.99,0.0374,0.0
2023-02-08,2.44964056,2.45802974,2.44125138,2.44964056,227574277,664816984.84,0.076,0.0
2023-02-09,2.45802974,2.45802974,2.44964056,2.45802974,141700529,414671949.68,0.0473,0.3425
2023-02-10,2.45802974,2.45802974,2.44964056,2.45802974,130485465,381696607.8,0.0436,0.0
2023-02-13,2.44964056,2.45802974,2.44125138,2.44964056,288264744,840725082.04,0.0963,-0.3413
2023-02-14,2.44964056,2.44964056,2.44125138,2.44125138,117038776,341099022.16,0.0391,-0.3425
2023-02-15,2.44964056,2.44964056,2.44125138,2.44125138,194154261,565761917.51,0.0649,0.0
2023-02-16,2.44125138,2.44964056,2.44125138,2.44125138,180787064,526940816.24,0.0604,0.0
2023-02-17,2.44125138,2.45802974,2.44125138,2.44964056,356391117,1040774951.47,0.1191,0.3436
2023-02-20,2.44964056,2.46641892,2.44964056,2.46641892,339037609,993787516.37,0.1133,0.6849
2023-02-21,2.46641892,2.46641892,2.45802974,2.46641892,238331801,700090186.93,0.0796,0.0
2023-02-22,2.46641892,2.46641892,2.45802974,2.45802974,157112359,461138736.87,0.0525,-0.3401
2023-02-23,2.46641892,2.4748081,2.45802974,2.45802974,284611600,836739868.0,0.0951,0.0
2023-02-24,2.45802974,2.46641892,2.44964056,2.44964056,263536600,771959882.0,0.0881,-0.3413
2023-02-27,2.45802974,2.45802974,2.44125138,2.44964056,236175780,689974486.8,0.0789,0.0
2023-02-28,2.45802974,2.45802974,2.44125138,2.45802974,185698166,543098944.72,0.062,0.3425
2023-03-01,2.45802974,2.46641892,2.44964056,2.45802974,338619090,991818945.9,0.1131,0.0
2023-03-02,2.45802974,2.46641892,2.44964056,2.45802974,222670046,653172788.27,0.0744,0.0
2023-03-03,2.46641892,2.49158646,2.45802974,2.49158646,583747432,1721726934.62,0.195,1.3652
2023-03-06,2.49997564,2.50836482,2.48319728,2.48319728,459740136,1367879111.09,0.1536,-0.3367
2023-03-07,2.49158646,2.5586999,2.48319728,2.52514318,855575115,2584704024.83,0.2859,1.6892
2023-03-08,2.52514318,2.53353236,2.49997564,2.53353236,337071855,1010284083.81,0.1126,0.3322
2023-03-09,2.52514318,2.5586999,2.52514318,2.52514318,409131809,1239268101.42,0.1367,-0.3311
2023-03-10,2.516754,2.52514318,2.49997564,2.49997564,341730567,1023816041.89,0.1142,-0.9967
2023-03-13,2.49997564,2.52514318,2.49158646,2.52514318,278804114,834695884.0,0.0932,1.0067
2023-03-14,2.516754,2.54192154,2.50836482,2.52514318,283681718,854900545.18,0.0948,0.0
2023-03-15,2.53353236,2.5586999,2.52514318,2.55031072,347694380,1054554042.23,0.1162,0.9967
2023-03-16,2.54192154,2.60903498,2.54192154,2.57547826,676203415,2082029865.84,0.2259,0.9868
2023-03-17,2.58386744,2.60903498,2.56708908,2.58386744,503806166,1553999210.77,0.1683,0.3257
2023-03-20,2.58386744,2.62581334,2.58386744,2.6006458,557506630,1735218902.6,0.1863,0.6494
2023-03-21,2.60903498,2.62581334,2.5586999,2.5586999,447498766,1374486652.35,0.1495,-1.6129
2023-03-22,2.56708908,2.59225662,2.5586999,2.59225662,293580979,903031348.87,0.0981,1.3115
2023-03-23,2.58386744,2.6006458,2.57547826,2.6006458,259443039,801215453.67,0.0867,0.3236
2023-03-24,2.59225662,2.59225662,2.5586999,2.5586999,293850984,900157335.56,0.0982,-1.6129
2023-03-27,2.5586999,2.58386744,2.53353236,2.5586999,434528031,1322524448.43,0.1452,0.0
2023-03-28,2.5586999,2.59225662,2.5586999,2.59225662,278778801,856846035.87,0.0931,1.3115
2023-03-29,2.58386744,2.61742416,2.58386744,2.6006458,359316211,1114497879.84,0.1201,0.3236
2023-03-30,2.60903498,2.62581334,2.58386744,2.59225662,264246343,818427373.87,0.0883,-0.3226
2023-03-31,2.60903498,2.62581334,2.6006458,2.60903498,299611550,932554031.06,0.1001,0.6472
2023-04-03,2.60903498,2.61742416,2.58386744,2.6006458,366963472,1135401956.38,0.1226,-0.3215
2023-04-04,2.6006458,2.6425917,2.59225662,2.6425917,426679776,1332738749.16,0.1426,1.6129
2023-04-06,2.6425917,2.67614842,2.63420252,2.66775924,418326090,1327677953.38,0.1398,0.9524
2023-04-07,2.67614842,2.67614842,2.6425917,2.65937006,249052400,788097113.0,0.0832,-0.3145
