date,open,high,low,close,volume,amount,turnover_pct,chg_pct,ma5,ma20,ema12,ema26,diff,dea,macd,rsi14,bb_upper,bb_mid,bb_lower,bb_width
2022-10-13,16.05559344,17.2535052,15.87233082,16.26567498,15898719,588518673.67,4.4836,-1.0065,15.163417368000001,13.577301741,14.511025060499529,14.059542566646606,0.4515,0.059,0.7851,66.03,16.0782,13.5773,11.0764,0.3684
2022-10-14,16.5606831,16.88251014,15.9572574,16.43552814,10953003,402280005.32,3.0889,1.0442,15.588050268,13.702903682999999,14.807102457345756,14.235541498006116,0.5716,0.1615,0.8202,66.84,16.496,13.7029,10.9098,0.4077
2022-10-17,16.538334,16.62326058,15.9125592,16.15392948,7801600,282802926.53,2.2001,-1.7134,16.044865872000003,13.828282134,15.014306614677178,14.377644311487144,0.6367,0.2565,0.7603,64.1,16.8182,13.8283,10.8384,0.4324
2022-10-18,16.314843,17.7675345,16.21650696,16.90932906,16879253,646255316.93,4.7601,4.6763,16.439103996,14.004616533,15.305848529342228,14.565176515080688,0.7407,0.3533,0.7747,67.9,17.2717,14.0046,10.7375,0.4666
2022-10-19,16.65901914,17.57980206,16.2254466,16.4712867,14139413,532736960.46,3.9875,-2.5905,16.447149672000002,14.171117328,15.485146709443423,14.706369862111748,0.7788,0.4384,0.6807,63.69,17.5815,14.1711,10.7607,0.4813
2022-10-20,16.3595412,16.48022634,15.79187406,15.92149884,10388384,373736639.15,2.9296,-3.3379,16.378314444,14.353039002,15.552277806452128,14.796379416029396,0.7559,0.5019,0.5079,58.77,17.7292,14.353,10.9769,0.4704
2022-10-21,15.95278758,16.52939436,15.52815468,16.1360502,9452906,343003994.9,2.6658,1.3476,16.318418856,14.549934572999998,15.642088943921031,14.895614288916107,0.7465,0.5508,0.3913,60.07,17.8591,14.5499,11.2408,0.4549
2022-10-24,16.2254466,17.0747124,15.64437,16.6724286,11983196,445356652.35,3.3794,3.3241,16.422118680000004,14.779459829999999,15.800602737163949,15.027230163811211,0.7734,0.5953,0.3561,63.18,18.0078,14.7795,11.5511,0.4369
2022-10-25,16.30590336,16.90485924,16.091352,16.2030975,11156745,409639708.4,3.1463,-2.815,16.280872368,14.970544635,15.862525008369495,15.114331447973344,0.7482,0.6259,0.2446,58.85,18.0579,14.9705,11.8832,0.4125
2022-10-26,16.2701448,17.5663926,15.9349083,17.2535052,15654049,598453368.03,4.4146,6.4828,16.437316067999998,15.241192236,16.076521960928034,15.272788762938282,0.8037,0.6615,0.2845,64.69,18.1259,15.2412,12.3565,0.3785
2022-10-27,17.2311561,17.5216944,16.17627858,16.26120516,13203594,494414352.17,3.7236,-5.7513,16.505257332,15.414844742999998,16.10493476078526,15.34600479235026,0.7589,0.681,0.1559,56.53,18.0992,15.4148,12.7305,0.3483
2022-10-28,15.9796065,16.38636012,14.973897,15.0856425,16020030,556455433.08,4.5178,-7.2292,16.295175792000002,15.550280289,15.948120566818295,15.326718696620611,0.6214,0.6691,-0.0953,48.7,17.8542,15.5503,13.2463,0.2963
2022-10-31,14.92472898,15.420879,14.750406,15.1750389,8295717,279972931.57,2.3395,0.5926,15.995697851999997,15.628278648,15.829184925769326,15.315483156130195,0.5137,0.638,-0.2486,49.28,17.7644,15.6283,13.4922,0.2734
2022-11-01,15.1750389,16.314843,15.1079916,15.6667191,14026504,497169557.86,3.9556,3.2401,15.888422172,15.712087772999999,15.804190183343275,15.341500633453885,0.4627,0.6029,-0.2805,52.44,17.7118,15.7121,13.7124,0.2545
2022-11-02,15.5326245,15.7784646,14.8845006,15.61755108,12805948,441441187.28,3.6114,-0.3138,15.561231348000002,15.804613047,15.775476475136617,15.361948814679522,0.4135,0.565,-0.303,52.09,17.5962,15.8046,14.0131,0.2267
2022-11-03,15.33595242,16.06453308,15.197388,15.7114173,9582523,338282045.42,2.7024,0.601,15.451273775999999,15.87456573,15.765621217423293,15.387835369147705,0.3778,0.5276,-0.2996,52.73,17.5318,15.8746,14.2173,0.2088
2022-11-04,15.71588712,16.33272228,15.64437,15.74717586,13716201,488399849.86,3.8681,0.2276,15.583580448000001,15.946306341000001,15.762783470127403,15.41445318328491,0.3483,0.4917,-0.2868,53.0,17.4433,15.9463,14.4493,0.1878
2022-11-07,15.74270604,15.81422316,14.7951042,15.06776322,13370889,453191901.64,3.7707,-4.3145,15.562125312000001,16.006201929,15.65585727780011,15.388772445263807,0.2671,0.4468,-0.3594,47.62,17.2385,16.0062,14.7739,0.154
2022-11-08,14.97836682,15.1079916,14.46433752,15.1079916,11132700,369973963.82,3.1395,0.267,15.450379812,16.014694587,15.571570250446246,15.367973864133155,0.2036,0.3982,-0.3891,47.96,17.2195,16.0147,14.8099,0.1505
2022-11-09,14.9962461,15.7114173,14.6386605,15.1303407,10522072,359559781.84,2.9673,0.1479,15.352937736000001,15.949658706,15.503688781146824,15.3503714075307,0.1533,0.3492,-0.3918,48.16,17.1972,15.9497,14.7021,0.1564
2022-11-10,14.97836682,15.4655772,14.84874204,14.88003078,7223640,243895741.5,2.0371,-1.6544,15.186660432,15.880376496,15.407741396355004,15.315531361046945,0.0922,0.2978,-0.4112,46.03,17.2018,15.8804,14.559,0.1664
2022-11-11,15.3314826,15.70694748,14.526915,14.750406,11715226,393006549.04,3.3038,-0.8711,14.98730646,15.796120388999999,15.30661287383885,15.273670223191617,0.0329,0.2448,-0.4238,44.92,17.1787,15.7961,14.4136,0.175
2022-11-14,14.526915,14.79063438,14.13804066,14.2363767,10864619,349897846.39,3.0639,-3.4848,14.821029156,15.700242750000001,15.141961154786719,15.196833665918163,-0.0549,0.1849,-0.4795,40.74,17.2285,15.7002,14.172,0.1947
2022-11-15,14.2810749,14.73252672,14.079933,14.49562626,6885759,223358831.67,1.9419,1.821,14.698556087999998,15.57955761,15.042525017127224,15.14489237659089,-0.1024,0.1274,-0.4596,43.59,17.0879,15.5796,14.0712,0.1936
2022-11-16,14.49562626,14.67888888,14.19614832,14.33471274,4770312,153368408.06,1.3453,-1.1101,14.539430496,15.472728912,14.933630820646112,15.08487907017675,-0.1512,0.0717,-0.4459,42.24,17.0156,15.4727,13.9299,0.1994
2022-11-17,14.20955778,14.20955778,13.63742082,13.91454966,7918188,244799384.43,2.233,-2.9311,14.346334272000002,15.372381453,14.776849103623634,14.99818800275625,-0.2213,0.0131,-0.4689,38.83,17.0413,15.3724,13.7034,0.2171
2022-11-18,13.91007984,14.41069968,13.69552848,14.079933,7662342,241900204.39,2.1609,1.1886,14.212239672,15.269575593000003,14.669631241527691,14.930169113663194,-0.2605,-0.0416,-0.4378,40.85,16.9902,15.2696,13.5489,0.2254
2022-11-21,14.0352348,14.96942718,13.82962308,14.85768168,13527752,443200427.17,3.815,5.5238,14.336500668000003,15.178838247000002,14.698562078215739,14.924799674132586,-0.2262,-0.0786,-0.2954,49.33,16.7813,15.1788,13.5763,0.2111
2022-11-22,14.85768168,14.973897,14.35259202,14.4375186,6007543,195209750.4,1.6942,-2.8279,14.324879136000002,15.090559301999999,14.658401543105626,14.888704779752395,-0.2303,-0.1089,-0.2428,45.53,16.6516,15.0906,13.5295,0.2069
2022-11-23,14.303424,15.43428846,13.76257578,15.3985299,16309773,537315660.48,4.5995,6.6563,14.537642568,14.997810537000001,14.7722674441663,14.92646960347444,-0.1542,-0.118,-0.0725,54.21,16.2167,14.9978,13.7789,0.1625
2022-11-24,15.2197371,15.867861,15.11693124,15.4879263,13671386,473529877.54,3.8555,0.5806,14.852317895999999,14.959146594,14.882368806602253,14.968058988402259,-0.0857,-0.1115,0.0516,54.93,16.0585,14.9591,13.8598,0.147
2022-11-25,15.52815468,15.68012856,14.81298348,14.8621515,7586039,255383113.67,2.1393,-4.0404,15.008761596,14.947972044000002,14.87925845174037,14.96021398926135,-0.081,-0.1054,0.0489,49.11,16.0465,14.948,13.8494,0.147
2022-11-28,14.49562626,15.59073216,14.49562626,14.77722492,9556747,323386625.62,2.6951,-0.5714,14.992670244,14.928081345,14.863560985318776,14.946659243390139,-0.0831,-0.1009,0.0357,48.36,16.0239,14.9281,13.8323,0.1468
2022-11-29,14.7057078,14.94260826,14.38388076,14.50009608,8206318,266809525.0,2.3143,-1.8754,15.005185739999998,14.869750194,14.807643307577425,14.913580490546424,-0.1059,-0.1019,-0.008,45.91,15.9255,14.8698,13.814,0.142
2022-11-30,14.38388076,14.750406,14.1693294,14.40176004,6526153,210390363.36,1.8404,-0.6782,14.805831768,14.808960641999999,14.745199727950128,14.875667864580024,-0.1305,-0.1076,-0.0456,45.03,15.8248,14.809,13.7932,0.1372
2022-12-01,14.526915,14.8398024,14.20061814,14.526915,8141708,265345060.56,2.2961,0.869,14.613629507999999,14.749735527000002,14.711617462111647,14.849834319055578,-0.1382,-0.1138,-0.0489,46.43,15.6829,14.7497,13.8165,0.1265
2022-12-02,14.64760014,15.64437,14.5045659,15.26890512,14870031,506377859.33,4.1935,5.1077,14.694980232,14.72582199,14.7973540248637,14.880876600607017,-0.0835,-0.1077,0.0484,53.92,15.5764,14.7258,13.8752,0.1155
2022-12-05,15.42534882,15.5102754,14.75934564,15.04541412,8706382,293669476.32,2.4553,-1.4637,14.748618072,14.724704535,14.835517116423132,14.893064565006497,-0.0575,-0.0977,0.0803,51.58,15.5735,14.7247,13.8759,0.1153
2022-12-06,14.8398024,15.2867844,14.42857896,14.96048754,8629570,286588792.23,2.4336,-0.5645,14.840696364000001,14.717329332000002,14.854743335434957,14.89805885945046,-0.0433,-0.0868,0.087,50.68,15.5552,14.7173,13.8795,0.1139
2022-12-07,14.7951042,15.01412538,14.62078122,14.73699654,6165872,203416320.42,1.7388,-1.4939,14.907743664,14.697662123999999,14.836628443829579,14.886128317268945,-0.0495,-0.0793,0.0597,48.29,15.514,14.6977,13.8813,0.1111
2022-12-08,14.62078122,15.3314826,14.4151695,14.8398024,9910455,330540499.81,2.7949,0.6976,14.970321144,14.695650705,14.837116744778873,14.882696767841615,-0.0456,-0.0726,0.054,49.47,15.5104,14.6957,13.8809,0.1109
2022-12-09,14.73699654,15.11693124,14.4822168,14.55820374,7319720,240449675.16,2.0642,-1.8976,14.828180868,14.686040592000001,14.794207051735969,14.858660247260755,-0.0645,-0.071,0.013,46.35,15.5025,14.686,13.8696,0.1112
2022-12-12,14.6163114,14.6386605,13.9905366,14.35706184,5986105,191182925.45,1.6881,-1.3816,14.690510412,14.692074848999999,14.726953942238127,14.821504809685884,-0.0946,-0.0757,-0.0377,44.21,15.4969,14.6921,13.8873,0.1096
2022-12-13,14.6163114,14.66994924,13.79833434,13.80727398,7709706,243523790.59,2.1742,-3.8294,14.4598677,14.657657234999999,14.585464717278416,14.746376600079522,-0.1609,-0.0927,-0.1364,38.91,15.5475,14.6577,13.7678,0.1214
2022-12-14,13.7223474,13.9234893,13.65976992,13.9011402,5293657,163296878.23,1.4929,0.6798,14.292696432,14.635978607999999,14.480184022312507,14.683766496369929,-0.2036,-0.1149,-0.1774,40.23,15.5759,14.636,13.696,0.1284
2022-12-15,13.89667038,14.43304878,13.7446965,14.09781228,6163524,194347374.94,1.7382,1.4148,14.144298408000001,14.645141739000001,14.421357600418276,14.640362480342526,-0.219,-0.1357,-0.1666,43.0,15.56,14.6451,13.7302,0.1249
2022-12-16,13.95477804,14.07546318,13.0518744,13.1412708,9497090,284551590.16,2.6783,-6.785,13.860911820000002,14.598208628999998,14.224421169584694,14.529318652169007,-0.3049,-0.1696,-0.2707,34.6,15.7012,14.5982,13.4952,0.1511
2022-12-19,13.15468026,13.35582216,13.0295253,13.31112396,6204613,183100323.07,1.7498,1.2925,13.651724243999999,14.520880743000001,14.083913906571663,14.439082008304636,-0.3552,-0.2067,-0.297,36.95,15.7499,14.5209,13.2918,0.1693
2022-12-20,13.3200636,13.74916632,13.185969,13.55696406,5897673,178939753.83,1.6632,1.8469,13.601662260000001,14.476853016000002,14.002844699406793,14.373739938059847,-0.3709,-0.2395,-0.2627,40.31,15.7758,14.4769,13.1779,0.1795
2022-12-21,13.55696406,13.61507172,13.10551224,13.21278792,4564492,135245266.8,1.2872,-2.5387,13.463991803999999,14.367565916999999,13.881297502574979,14.287743492277636,-0.4064,-0.2729,-0.2671,37.32,15.7052,14.3676,13.03,0.1862
2022-12-22,13.5659037,13.632951,13.11445188,13.23960684,5754900,173234296.93,1.6229,0.203,13.292350715999998,14.255149944000001,13.782575862178827,14.210103740257072,-0.4275,-0.3038,-0.2474,37.7,15.575,14.2551,12.9353,0.1852
2022-12-23,12.95800818,13.21725774,12.35458248,12.6719397,7732334,218648894.58,2.1806,-4.2876,13.198484496,14.145639354,13.611708760305161,14.096165663200992,-0.4845,-0.34,-0.289,33.04,15.6022,14.1456,12.689,0.2059
2022-12-26,12.7836852,13.93689876,12.66746988,13.82962308,10260449,311182781.8,2.8936,9.1358,13.30218432,14.098259262,13.645234040258213,14.076421768149066,-0.4312,-0.3582,-0.146,47.34,15.5311,14.0983,12.6655,0.2033
2022-12-27,13.82962308,14.60737176,13.82962308,14.51350554,12593800,404693449.66,3.5516,4.9451,13.493492616000001,14.098929735000002,13.77881427098772,14.108798343841729,-0.33,-0.3526,0.0451,53.64,15.5325,14.0989,12.6654,0.2034
2022-12-28,14.50903572,15.1079916,14.303424,14.973897,10179752,337803410.2,2.8708,3.1722,13.845714432,14.127536583,13.962673152374224,14.17287972577938,-0.2102,-0.3241,0.2278,57.34,15.6062,14.1275,12.6488,0.2093
2022-12-29,15.00071592,15.1079916,14.750406,14.89791006,5278956,176406831.91,1.4887,-0.5075,14.177375075999999,14.146086336,14.106555753547422,14.226585676462388,-0.12,-0.2833,0.3265,56.54,15.6534,14.1461,12.6388,0.2131
2022-12-30,14.88003078,15.23314656,14.7057078,14.88897042,4480291,150261657.04,1.2635,-0.06,14.620781220000001,14.127089601,14.226927240693973,14.27565121302073,-0.0487,-0.2364,0.3753,56.44,15.5861,14.1271,12.668,0.2066
2023-01-03,14.87556096,15.81869298,14.6610096,15.61755108,8216329,282538586.34,2.3171,4.8934,14.97836682,14.155696449,14.440869369817978,14.375051203167342,0.0658,-0.1759,0.4835,62.29,15.7053,14.1557,12.6061,0.2189
2023-01-04,15.54603396,16.0019556,15.38065062,15.59073216,7711907,271054053.68,2.1748,-0.1717,15.193812144,14.187208679999998,14.61777133753829,14.465101644414206,0.1527,-0.1102,0.5258,61.96,15.8241,14.1872,12.5503,0.2308
2023-01-05,15.59520198,16.0690029,15.3761808,15.85445154,6046744,213935035.33,1.7052,1.6915,15.369923052,14.24308143,14.808029830224708,14.568016451494636,0.24,-0.0402,0.5604,63.98,16.0214,14.2431,12.4647,0.2497
2023-01-06,15.78740424,16.39976958,15.7337664,16.1360502,8264381,298610833.95,2.3306,1.7761,15.617551079999998,14.30789382,15.012340656343984,14.68416709953207,0.3282,0.0335,0.5893,66.06,16.255,14.3079,12.3608,0.2722
2023-01-09,16.12264074,16.4042394,15.867861,15.97066686,9011090,325281208.23,2.5412,-1.0249,15.833890367999999,14.378516976,15.159775456906448,14.77946337808525,0.3803,0.1029,0.5549,63.73,16.455,14.3785,12.3021,0.2888
2023-01-10,15.97066686,16.54280382,15.8902101,16.12264074,6316591,229224678.02,1.7813,0.9516,15.9349083,14.466795921,15.30790857738238,14.878957997486342,0.429,0.1681,0.5217,64.95,16.6779,14.4668,12.2557,0.3057
2023-01-11,16.12711056,16.26120516,15.8008137,15.92149884,6328100,226792649.18,1.7846,-1.2476,16.001061636,14.572507164000001,15.402307079323553,14.956183245079945,0.4461,0.2237,0.4449,61.98,16.8485,14.5725,12.2965,0.3124
2023-01-12,16.03771416,16.45340742,15.99748578,16.1137011,4514422,163899050.12,1.2731,1.2072,16.052911548,14.683135209,15.511752313273774,15.041925308407356,0.4698,0.2729,0.3938,63.69,17.0318,14.6831,12.3345,0.3199
2023-01-13,16.2701448,16.33272228,15.7337664,15.8902101,4206478,149767079.96,1.1863,-1.387,16.003743528,14.772755099999998,15.569976588154733,15.1047612188957,0.4652,0.3114,0.3077,60.3,17.1617,14.7728,12.3838,0.3234
2023-01-16,15.89467992,16.16733894,15.8231628,15.9349083,4364196,155715355.18,1.2308,0.2813,15.996591816,14.912436975,15.62611992843862,15.166253595273796,0.4599,0.3411,0.2376,60.75,17.2291,14.9124,12.5958,0.3107
2023-01-17,16.0243047,16.71265698,15.8455119,15.89914974,6919561,250866945.04,1.9514,-0.2244,15.951893616000001,15.041838263999997,15.668124514832677,15.220542198586848,0.4476,0.3624,0.1704,60.16,17.2738,15.0418,12.8099,0.2968
2023-01-18,15.89914974,16.08241236,15.5549736,15.7114173,3907463,137371519.78,1.1019,-1.1808,15.909877308,15.149560925999998,15.674784943319958,15.256903317210044,0.4179,0.3735,0.0888,57.04,17.2906,15.1496,13.0085,0.2827
2023-01-19,15.78293442,15.84104208,15.41193936,15.42534882,4351385,151223792.87,1.2271,-1.8208,15.772206852,15.260188971,15.636410155116888,15.269380761861154,0.367,0.3722,-0.0103,52.57,17.2095,15.2602,13.3108,0.2555
2023-01-20,15.63543036,16.1360502,15.43875828,15.88127046,5001695,176984319.03,1.4105,2.9557,15.770418924000001,15.392272151999999,15.674080971252751,15.314705924686253,0.3594,0.3696,-0.0205,58.2,17.1217,15.3923,13.6629,0.2247
2023-01-30,16.1807484,16.38636012,15.5549736,15.59520198,5777234,205576267.19,1.6292,-1.8013,15.70247766,15.538435265999999,15.661945741829252,15.335483410265049,0.3265,0.361,-0.0691,53.88,16.7357,15.5384,14.3411,0.1541
2023-01-31,15.59520198,16.2254466,15.5102754,15.9796065,4733468,169219158.44,1.3349,2.4649,15.718569012,15.645934437,15.710816627701675,15.383196231726897,0.3276,0.3543,-0.0534,58.35,16.5637,15.6459,14.7282,0.1173
2023-02-01,15.97066686,16.0019556,15.4655772,15.7114173,5990395,209321799.11,1.6894,-1.6783,15.718569012,15.705830024999997,15.710909038824495,15.40750890345083,0.3034,0.3441,-0.0815,54.39,16.4623,15.7058,14.9494,0.0963
2023-02-02,15.6890682,16.1137011,15.5326245,15.8231628,7526217,266655064.13,2.1225,0.7112,15.798131807999999,15.748293315000002,15.72817884823611,15.438298080972991,0.2899,0.3333,-0.0868,55.74,16.427,15.7483,15.0696,0.0862
2023-02-03,15.8455119,16.2030975,15.59073216,15.88574028,6115071,216689945.15,1.7245,0.3955,15.799025771999998,15.797684826,15.752419068507479,15.471441947567584,0.281,0.3228,-0.0837,56.51,16.3545,15.7977,15.2409,0.0705
2023-02-06,15.94831776,16.4265885,15.49239612,15.67118892,6617074,235133074.0,1.8661,-1.3506,15.814223160000001,15.836795751,15.739922122583252,15.486238019599615,0.2537,0.309,-0.1106,53.08,16.2136,15.8368,15.46,0.0476
2023-02-07,15.74270604,16.03324434,15.197388,15.41640918,6909717,239361431.71,1.9486,-1.6258,15.701583696,15.826738655999998,15.690150900647367,15.481065512962607,0.2091,0.289,-0.1599,49.25,16.2357,15.8267,15.4177,0.0517
2023-02-08,15.52368486,15.79634388,15.22420692,15.31360332,5178218,178683169.29,1.4603,-0.6669,15.6220209,15.812882214000002,15.632220503624696,15.468660906076488,0.1636,0.2639,-0.2007,47.75,16.269,15.8129,15.3568,0.0577
2023-02-09,15.2420862,16.17627858,14.91131952,15.99748578,10830318,381549212.72,3.0543,4.4658,15.656885496000001,15.820033925999999,15.688415161528589,15.507833118959711,0.1806,0.2473,-0.1333,57.09,16.283,15.82,15.3571,0.0585
2023-02-10,16.0690029,16.07794254,15.47898666,15.6220209,5793354,202733955.66,1.6338,-2.347,15.604141620000002,15.794332461,15.67820065975496,15.516291473110844,0.1619,0.2302,-0.1366,51.63,16.241,15.7943,15.3476,0.0566
2023-02-13,15.5773227,16.7171268,15.54156414,16.24332588,9913397,360564643.56,2.7957,3.9771,15.718569012,15.807965412000001,15.76514300133112,15.57014587362115,0.195,0.2231,-0.0563,58.67,16.2906,15.808,15.3254,0.0611
2023-02-14,16.314843,16.36848084,15.6667191,15.88127046,7166398,253855987.86,2.021,-2.2289,15.811541268,15.795896898,15.783008764203254,15.593192139278843,0.1898,0.2165,-0.0533,53.76,16.258,15.7959,15.3338,0.0585
2023-02-15,15.7784646,16.2030975,15.6220209,16.19862768,9132380,326160107.21,2.5754,1.9983,15.98854614,15.809753339999997,15.846950135864294,15.638039216369299,0.2089,0.215,-0.0121,57.15,16.3018,15.8098,15.3177,0.0622
2023-02-16,16.80205338,17.81670252,15.31360332,15.420879,15660630,552986449.97,4.4165,-4.8013,15.873224783999998,15.775112235,15.781400730346709,15.621953274416018,0.1594,0.2039,-0.0888,47.89,16.2742,15.7751,15.2761,0.0633
2023-02-17,15.197388,15.23314656,14.16038976,14.1916785,15213736,492719872.76,4.2904,-7.971,15.587156304,15.690185655000002,15.536828079524138,15.516006994829647,0.0208,0.1673,-0.2929,37.54,16.5381,15.6902,14.8422,0.1081
2023-02-20,14.19614832,15.25102584,14.0575839,15.1303407,10728146,353852441.15,3.0255,6.6142,15.364559267999999,15.649957275,15.474291559597349,15.487439121138562,-0.0131,0.1312,-0.2886,46.97,16.5236,15.65,14.7763,0.1116
2023-02-21,15.13481052,15.14375016,14.62525104,14.7280569,6500408,214638122.38,1.8332,-2.6588,15.133916555999999,15.591402633000001,15.359486227351603,15.43118858623941,-0.0717,0.0906,-0.3246,43.91,16.5438,15.5914,14.639,0.1222
2023-02-22,14.52244518,15.03647448,14.5045659,14.68782852,4906762,162103672.28,1.3838,-0.2731,14.831756724000002,15.540223194000001,15.256154272374435,15.376124877629083,-0.12,0.0485,-0.3369,43.6,16.5683,15.5402,14.5121,0.1323
2023-02-23,14.56267356,14.91578934,14.526915,14.6610096,6302784,207001996.35,1.7775,-0.1826,14.679782844000002,15.502006233,15.164593553547599,15.323153375582486,-0.1586,0.0071,-0.3313,43.39,16.5989,15.502,14.4051,0.1415
2023-02-24,14.73699654,14.7951042,14.33471274,14.45539788,5085975,164667439.13,1.4343,-1.4024,14.732526720000001,15.430712604000002,15.055486526847968,15.258875190724524,-0.2034,-0.035,-0.3367,41.68,16.6025,15.4307,14.2589,0.1519
2023-02-27,14.31236364,14.8174533,14.24978616,14.64313032,5265238,172547194.81,1.4849,1.2987,14.635084643999999,15.383109021000001,14.99204711040982,15.213264459559744,-0.2212,-0.0723,-0.2979,43.85,16.6008,15.3831,14.1654,0.1583
2023-02-28,14.78616456,15.04541412,14.57608302,14.750406,4284754,141620683.4,1.2083,0.7326,14.639554464,15.321648996000002,14.954871554962155,15.178978647740504,-0.2241,-0.1026,-0.243,45.12,16.5368,15.3216,14.1065,0.1586
2023-03-01,14.750406,14.96495736,14.526915,14.89344024,4068292,134655669.06,1.1473,0.9697,14.680676808000001,15.280750143,14.945420583429515,15.15782765457454,-0.2124,-0.1246,-0.1756,46.83,16.4957,15.2808,14.0658,0.159
2023-03-02,14.79957402,14.93366862,14.4375186,14.5045659,4713657,154166854.0,1.3293,-2.611,14.649388067999999,15.214820298000001,14.87759678597882,15.109437894976425,-0.2318,-0.146,-0.1716,42.9,16.4478,15.2148,13.9818,0.1621
2023-03-03,14.3928204,14.5939623,14.2363767,14.3257731,4177137,134179072.02,1.178,-1.2327,14.623463112,15.136821939,14.792700834289771,15.051388650904098,-0.2587,-0.1686,-0.1802,41.2,16.3875,15.1368,13.8862,0.1652
2023-03-06,14.27213526,14.40622986,13.82068344,14.35706184,6740290,212802732.05,1.9008,0.2184,14.566249416,15.071115584999998,14.725679450552883,14.999957035281572,-0.2743,-0.1897,-0.1691,41.63,16.3405,15.0711,13.8017,0.1685
2023-03-07,14.2587258,14.35706184,13.8340929,13.84303254,6782901,213093373.14,1.9129,-3.5803,14.384774724,14.992446753000001,14.58988761816013,14.914258924519974,-0.3244,-0.2166,-0.2155,36.78,16.3579,14.9924,13.627,0.1822
2023-03-08,13.98159696,14.303424,13.68211902,13.856442,6920215,216234908.36,1.9516,0.0969,14.177375075999999,14.919588686999997,14.477049830750879,14.835902115296273,-0.3589,-0.2451,-0.2275,36.99,16.362,14.9196,13.4772,0.1934
2023-03-09,13.85197218,13.92795912,13.55696406,13.67317938,6215645,190223069.61,1.7529,-1.3226,14.011097772,14.803373367,14.353377453712282,14.749774505274328,-0.3964,-0.2753,-0.2421,35.29,16.2542,14.8034,13.3525,0.196
2023-03-10,13.6553001,13.69552848,13.48097712,13.5435546,5329732,161694309.68,1.503,-0.948,13.854654071999999,14.699450052,14.22878932237193,14.660424882661415,-0.4316,-0.3066,-0.2501,34.1,16.1978,14.6995,13.2011,0.2039
2023-03-13,13.4765073,13.75363614,13.3647618,13.4988564,6505967,196644538.7,1.8348,-0.33,13.683012983999998,14.562226577999999,14.116491949699325,14.574382772834644,-0.4579,-0.3369,-0.2421,33.68,15.9698,14.5622,13.1546,0.1933
2023-03-14,13.40052036,13.47203748,12.84626268,13.0965726,8081426,236395301.56,2.2791,-2.9801,13.533720996,14.422991685,13.959581280514813,14.46491535262467,-0.5053,-0.3706,-0.2696,30.08,15.832,14.423,13.0139,0.1954
2023-03-15,13.21725774,13.2977145,12.962478,13.04293476,4897273,143550505.48,1.3811,-0.4096,13.371019548000001,14.265207039,13.81855873889715,14.359583456874695,-0.541,-0.4046,-0.2728,29.62,15.5443,14.2652,12.9861,0.1793
2023-03-16,12.9177798,12.962478,12.56466402,12.68981898,5192191,148127773.03,1.4643,-2.7073,13.174347467999999,14.128654037999999,13.644906468297588,14.235897199328422,-0.591,-0.4419,-0.2981,26.75,15.4669,14.1287,12.7904,0.1894
2023-03-17,12.79262484,12.81944376,12.52443564,12.52443564,6604212,186573004.68,1.8625,-1.3033,12.970523676,14.045291895,13.47252634086719,14.109122269007798,-0.6366,-0.4809,-0.3115,25.5,15.5543,14.0453,12.5363,0.2149
2023-03-20,12.52890546,12.95800818,12.11768202,12.8507325,11458810,324267970.74,3.2315,2.6053,12.840898895999999,13.931311485,13.376865749964546,14.015908212044257,-0.639,-0.5125,-0.2531,32.22,15.4396,13.9313,12.423,0.2165
2023-03-21,12.9401289,13.12786134,12.6942888,12.99823656,7787873,224508691.12,2.1963,1.1478,12.821231688000001,13.844820468,13.318615105354617,13.940525126707646,-0.6219,-0.5344,-0.1751,35.06,15.3588,13.8448,12.3308,0.2187
2023-03-22,12.99823656,13.9905366,12.962478,13.86538164,16250212,491485559.29,4.5827,6.6713,12.985721064,13.803698124000002,13.4027330337616,13.93495894250708,-0.5322,-0.5339,0.0034,48.71,15.2677,13.8037,12.3397,0.2121
2023-03-23,13.92795912,14.82192312,13.8117438,14.50903572,19096364,617398759.2,5.3854,4.6422,13.349564412000001,13.796099430000002,13.572933447029044,13.977483148247297,-0.4045,-0.5081,0.207,56.09,15.2437,13.7961,12.3485,0.2099
2023-03-24,14.3481222,14.83533258,14.2140276,14.5716132,12612340,411112618.08,3.5568,0.4313,13.758999924,13.801910196,13.726576485947653,14.02149278171046,-0.2949,-0.4654,0.341,56.74,15.261,13.8019,12.3429,0.2114
2023-03-27,14.58055284,15.23761638,14.58055284,15.03200466,13571937,455912690.79,3.8274,3.1595,14.195254356000001,13.821353913,13.927411589648013,14.09634551343561,-0.1689,-0.4061,0.4744,61.29,15.3341,13.8214,12.3086,0.2189
2023-03-28,15.197388,15.35830152,14.750406,14.79957402,10364354,348059156.04,2.9229,-1.5462,14.555521848000001,13.823812314,14.06159042508678,14.148436513921862,-0.0868,-0.3423,0.5109,57.97,15.3427,13.8238,12.3049,0.2198
2023-03-29,14.750406,15.16609926,14.7057078,14.8845006,7045805,235992482.45,1.987,0.5738,14.759345640000001,13.823365332,14.188191990458046,14.20295977955728,-0.0148,-0.2768,0.524,58.85,15.341,13.8234,12.3057,0.2196
2023-03-30,14.75487582,14.9515479,14.6610096,14.80404384,4991665,165191968.54,1.4077,-0.5405,14.818347264,13.838339228999999,14.282938428849116,14.24748452477526,0.0355,-0.2143,0.4996,57.62,15.3882,13.8383,12.2885,0.224
