date,股票代码,open,close,high,low,volume,amount,amplitude_pct,chg_pct,chg_amt,turnover_pct,ma5,ma20,ema12,ema26,diff,dea,macd,rsi14,bb_upper,bb_mid,bb_lower,bb_width
2023-12-28,002837,15.39,15.89,16.05,15.38,91313,247727837.99,4.34,2.85,0.44,1.88,15.285999999999998,15.098499999999998,15.148984100367265,15.184167234679286,-0.0352,-0.1374,0.2043,61.32,15.935,15.0985,14.262,0.1108
2023-12-29,002837,15.89,15.99,16.16,15.83,72443,199208613.95,2.08,0.63,0.1,1.49,15.506,15.104,15.278371161849226,15.24385855062897,0.0345,-0.103,0.275,62.53,15.9621,15.104,14.2459,0.1136
2024-01-02,002837,16.01,16.06,16.33,15.85,69196,192459757.49,3.0,0.44,0.07,1.43,15.7,15.123,15.398621752333959,15.304313472804601,0.0943,-0.0635,0.3157,63.4,16.0457,15.123,14.2003,0.122
2024-01-03,002837,16.06,15.76,16.24,15.57,63595,173084367.25,4.17,-1.87,-0.3,1.32,15.830000000000002,15.1595,15.454218405821042,15.338068030374632,0.1162,-0.0276,0.2875,57.3,16.1215,15.1595,14.1975,0.1269
2024-01-04,002837,15.78,15.51,15.78,15.38,40812,108731325.16,2.54,-1.59,-0.25,0.84,15.841999999999999,15.170499999999999,15.46280018954088,15.350803731828364,0.112,0.0003,0.2233,52.75,16.1432,15.1705,14.1978,0.1282
2024-01-05,002837,15.51,15.0,15.54,14.9,48380,126200867.08,4.13,-3.29,-0.51,1.0,15.663999999999998,15.166999999999998,15.391600160380746,15.324818270211448,0.0668,0.0136,0.1063,44.91,16.1416,15.167,14.1924,0.1285
2024-01-08,002837,15.0,14.59,15.02,14.54,38200,96712073.79,3.2,-2.73,-0.41,0.79,15.384,15.136000000000001,15.268277058783708,15.270387287232822,-0.0021,0.0105,-0.0252,39.79,16.1421,15.136,14.1299,0.1329
2024-01-09,002837,14.62,14.91,15.39,14.62,70962,182737151.36,5.28,2.19,0.32,1.47,15.154,15.1155,15.213157511278522,15.243691932622983,-0.0305,0.0023,-0.0656,45.06,16.1225,15.1155,14.1085,0.1332
2024-01-10,002837,14.84,14.89,15.34,14.64,48516,125184501.08,4.69,-0.13,-0.02,1.0,14.98,15.1,15.163440971081826,15.217492530206465,-0.0541,-0.009,-0.0901,44.79,16.1108,15.1,14.0892,0.1339
2024-01-11,002837,14.89,15.1,15.15,14.72,48675,125337915.28,2.89,1.41,0.21,1.01,14.898,15.097999999999999,15.153680821684622,15.208789379820802,-0.0551,-0.0182,-0.0738,48.22,16.1087,15.098,14.0873,0.1339
2024-01-12,002837,15.09,15.02,15.29,14.86,37846,98241766.07,2.85,-0.53,-0.08,0.78,14.901999999999997,15.101999999999999,15.13311454142545,15.194804981315558,-0.0617,-0.0269,-0.0696,47.02,16.1108,15.102,14.0932,0.1336
2024-01-15,002837,14.92,14.59,14.92,14.54,56124,141998587.48,2.53,-2.86,-0.43,1.16,14.902000000000001,15.0915,15.049558458129226,15.15000461232922,-0.1004,-0.0416,-0.1177,41.11,16.1168,15.0915,14.0662,0.1359
2024-01-16,002837,14.67,14.85,15.09,14.55,43946,112174922.07,3.7,1.78,0.26,0.91,14.89,15.110500000000002,15.018857156878575,15.12778204845298,-0.1089,-0.0551,-0.1077,45.57,16.1026,15.1105,14.1184,0.1313
2024-01-17,002837,14.83,14.37,14.89,14.34,45496,113668539.66,3.7,-3.23,-0.48,0.94,14.786000000000001,15.101499999999998,14.919032978897254,15.07165004486387,-0.1526,-0.0746,-0.1561,39.61,16.1168,15.1015,14.0862,0.1345
2024-01-18,002837,14.37,14.46,14.47,13.99,48635,119493935.17,3.34,0.63,0.09,1.01,14.658000000000001,15.1095,14.84841252060537,15.026342634133215,-0.1779,-0.0953,-0.1653,41.16,16.1017,15.1095,14.1173,0.1313
2024-01-19,002837,14.43,14.6,14.81,14.32,48743,122889325.24,3.39,0.97,0.14,1.01,14.574000000000002,15.1065,14.810195209743004,14.994761698271496,-0.1846,-0.1131,-0.1429,43.59,16.1044,15.1065,14.1086,0.1321
2024-01-22,002837,14.46,14.33,14.67,14.2,51644,128210748.66,3.22,-1.85,-0.27,1.07,14.522,15.0785,14.736319023628695,14.945520090992126,-0.2092,-0.1323,-0.1537,40.15,16.1292,15.0785,14.0278,0.1394
2024-01-23,002837,14.23,14.47,14.63,14.12,46845,116504501.97,3.56,0.98,0.14,0.97,14.446000000000002,15.0475,14.695346866147357,14.910296380548266,-0.2149,-0.1489,-0.1322,42.68,16.1311,15.0475,13.9639,0.144
2024-01-24,002837,14.48,14.52,14.64,14.17,44423,110131547.3,3.25,0.35,0.05,0.92,14.475999999999999,15.018,14.668370425201608,14.88138553754469,-0.213,-0.1617,-0.1027,43.59,16.125,15.018,13.911,0.1474
2024-01-25,002837,14.4,14.7,14.73,14.27,56658,142008404.99,3.17,1.24,0.18,1.17,14.524000000000001,14.980500000000001,14.67323651363213,14.867949571800638,-0.1947,-0.1683,-0.0528,46.89,16.0772,14.9805,13.8838,0.1464
2024-01-26,002837,14.62,14.34,14.66,14.17,43710,108294136.63,3.33,-2.45,-0.36,0.9,14.472,14.903,14.621969357688725,14.828842196111701,-0.2069,-0.176,-0.0617,41.65,15.9496,14.903,13.8564,0.1405
2024-01-29,002837,14.27,12.88,14.31,12.88,101774,235155070.57,9.97,-10.18,-1.46,2.11,14.181999999999999,14.747499999999999,14.353974071890459,14.684483514918242,-0.3305,-0.2069,-0.2472,28.0,16.0048,14.7475,13.4902,0.1705
2024-01-30,002837,12.69,11.82,12.75,11.65,176122,367694561.43,8.54,-8.23,-1.06,3.64,13.652000000000001,14.535499999999999,13.964131906984235,14.472299550850224,-0.5082,-0.2672,-0.482,22.28,16.2,14.5355,12.871,0.229
2024-01-31,002837,11.75,11.09,11.82,11.07,139421,275869223.28,6.35,-6.18,-0.73,2.88,12.966,14.302000000000001,13.5219577674482,14.221758843379837,-0.6998,-0.3537,-0.6922,19.35,16.453,14.302,12.151,0.3008
2024-02-01,002837,11.09,10.73,11.2,10.62,169660,318227144.87,5.23,-3.25,-0.36,3.51,12.172,14.062999999999999,13.092425803225401,13.963110040166516,-0.8707,-0.4571,-0.8272,18.09,16.6434,14.063,11.4826,0.367
2024-02-02,002837,10.91,10.98,11.53,10.64,175239,338960991.64,8.29,2.33,0.25,3.62,11.5,13.862,12.767437218113802,13.742138926080106,-0.9747,-0.5606,-0.8282,21.9,16.7294,13.862,10.9946,0.4137
2024-02-05,002837,10.97,10.36,10.98,9.85,151859,272111133.77,10.29,-5.65,-0.62,3.14,10.995999999999999,13.6505,12.39706226148091,13.491610116740839,-1.0945,-0.6674,-0.8543,19.48,16.8739,13.6505,10.4271,0.4723
2024-02-06,002837,10.17,11.04,11.21,9.86,160154,295171686.62,13.03,6.56,0.68,3.31,10.84,13.457000000000003,12.188283452022308,13.31000936735263,-1.1217,-0.7583,-0.7269,28.78,16.8165,13.457,10.0975,0.4993
2024-02-07,002837,11.08,11.47,11.6,11.03,132024,260433437.82,5.16,3.89,0.43,2.73,10.916,13.286000000000001,12.077778305557338,13.173712377178362,-1.0959,-0.8258,-0.5403,33.97,16.6842,13.286,9.8878,0.5115
2024-02-08,002837,11.6,12.64,12.64,11.59,89795,192181220.95,9.15,10.2,1.17,1.86,11.297999999999998,13.163,12.16427395085621,13.134178127017002,-0.9699,-0.8546,-0.2306,45.59,16.4664,13.163,9.8596,0.5019
2024-02-19,002837,13.34,13.1,13.71,12.87,153120,349702664.58,6.65,3.64,0.46,3.17,11.722,13.066999999999998,12.308231804570639,13.131646413904631,-0.8234,-0.8484,0.0499,49.37,16.2587,13.067,9.8753,0.4885
2024-02-20,002837,13.09,13.46,13.57,12.69,110594,250757171.28,6.72,2.75,0.36,2.29,12.342,13.010499999999999,12.485426911559772,13.155968901763547,-0.6705,-0.8128,0.2845,52.16,16.1316,13.0105,9.8894,0.4798
2024-02-21,002837,13.13,13.24,13.7,13.1,89607,207157369.14,4.46,-1.63,-0.22,1.85,12.782,12.930000000000001,12.601515079012115,13.16219342755884,-0.5607,-0.7624,0.4034,50.33,15.9382,12.93,9.9218,0.4653
2024-02-22,002837,13.91,14.08,14.22,13.79,132654,319957500.86,3.25,6.34,0.84,2.74,13.303999999999998,12.9155,12.828974297625635,13.230179099591517,-0.4012,-0.6901,0.5779,56.59,15.8985,12.9155,9.9325,0.4619
2024-02-23,002837,13.96,14.3,14.36,13.93,114324,279183706.64,3.05,1.56,0.22,2.36,13.636,12.907499999999999,13.055285944144767,13.309425092214369,-0.2541,-0.6029,0.6976,58.08,15.8747,12.9075,9.9403,0.4598
2024-02-26,002837,14.25,14.7,15.02,14.15,107582,271461828.74,6.08,2.8,0.4,2.23,13.956,12.9125,13.308318875814802,13.41243064093923,-0.1041,-0.5032,0.7981,60.72,15.8914,12.9125,9.9336,0.4614
2024-02-27,002837,14.49,15.81,15.88,14.39,174812,457106815.75,10.14,7.55,1.11,3.62,14.425999999999998,12.986500000000001,13.693192894920216,13.590028371240027,0.1032,-0.3819,0.9702,66.95,16.1691,12.9865,9.8039,0.4901
2024-02-28,002837,15.64,14.4,15.88,14.39,172415,449059279.94,9.42,-8.92,-1.41,3.57,14.658000000000001,12.983,13.801932449547873,13.650026269666691,0.1519,-0.2751,0.8541,55.02,16.1592,12.983,9.8068,0.4893
2024-02-29,002837,14.23,15.03,15.05,14.17,138045,350469364.48,6.11,4.38,0.63,2.86,14.848000000000003,13.008500000000002,13.9908659188482,13.752246545987678,0.2386,-0.1724,0.822,58.57,16.2414,13.0085,9.7756,0.497
2024-03-01,002837,14.84,15.71,15.99,14.84,188371,503706487.71,7.65,4.52,0.68,3.9,15.13,13.059000000000001,14.255348085179246,13.89726532035896,0.3581,-0.0663,0.8488,62.05,16.4248,13.059,9.6932,0.5155
2024-03-04,002837,17.31,17.31,17.31,16.87,303476,898826990.24,2.8,10.18,1.6,6.28,15.652000000000001,13.207500000000001,14.725294533613209,14.150060481813851,0.5752,0.062,1.0265,68.72,17.0188,13.2075,9.3962,0.5771
2024-03-05,002837,17.07,17.66,18.61,16.82,415444,1283165886.18,10.34,2.02,0.35,8.59,16.022,13.4465,15.176787682288099,14.410056001679493,0.7667,0.203,1.1276,69.96,17.7175,13.4465,9.1755,0.6353
2024-03-06,002837,17.15,17.46,17.83,17.05,204544,609924253.32,4.42,-1.13,-0.2,4.23,16.633999999999997,13.728500000000002,15.528051115782239,14.635977779332864,0.8921,0.3408,1.1026,68.29,18.269,13.7285,9.188,0.6615
2024-03-07,002837,17.65,17.33,18.06,17.23,174863,528558863.95,4.75,-0.74,-0.13,3.62,17.094,14.0405,15.805274021046511,14.835534980863763,0.9697,0.4666,1.0063,67.17,18.6696,14.0405,9.4114,0.6594
2024-03-08,002837,17.47,18.46,18.66,17.24,273071,845504594.37,8.19,6.52,1.13,5.65,17.644,14.427000000000001,16.21369340242397,15.104013871170151,1.1097,0.5952,1.029,71.54,19.1752,14.427,9.6788,0.6582
2024-03-11,002837,17.94,19.34,19.69,17.63,256838,809081663.49,11.16,4.77,0.88,5.31,18.05,14.845000000000002,16.694663648204898,15.417790621453843,1.2769,0.7315,1.0907,74.4,19.7742,14.845,9.9158,0.6641
2024-03-12,002837,19.91,18.99,20.23,18.62,275499,913303843.97,8.32,-1.81,-0.35,5.7,18.316,15.276499999999999,17.04779231771184,15.682398723568372,1.3654,0.8583,1.0142,71.33,20.0688,15.2765,10.4842,0.6274
2024-03-13,002837,19.12,19.19,19.88,18.86,219504,729729171.0,5.37,1.05,0.2,4.54,18.662,15.683999999999997,17.377362730371555,15.942221040341087,1.4351,0.9737,0.9229,72.04,20.3504,15.684,11.0176,0.5951
2024-03-14,002837,18.39,18.99,19.47,18.19,188520,608423849.71,6.67,-1.04,-0.2,3.9,18.994,16.06,17.625460771852854,16.167982444760266,1.4575,1.0704,0.7741,70.17,20.5147,16.06,11.6053,0.5548
2024-03-15,002837,18.83,19.76,19.84,18.49,184102,609903015.96,7.11,4.05,0.77,3.81,19.253999999999998,16.416,17.95385142233703,16.434057819222467,1.5198,1.1603,0.719,73.07,20.8585,16.416,11.9735,0.5412
2024-03-18,002837,19.82,20.67,20.85,19.46,240160,827029313.0,7.03,4.61,0.91,4.97,19.52,16.7945,18.37172043428518,16.747831314094878,1.6239,1.253,0.7417,76.04,21.3313,16.7945,12.2577,0.5403
2024-03-19,002837,20.08,19.38,20.26,19.17,274909,920680968.81,5.27,-6.24,-1.29,5.69,19.598000000000003,17.0905,18.526840367472076,16.94280677231007,1.584,1.3192,0.5296,65.09,21.4889,17.0905,12.6921,0.5147
2024-03-20,002837,19.2,19.34,19.55,18.86,171151,563455742.89,3.56,-0.21,-0.04,3.54,19.628,17.395500000000002,18.65194184939945,17.120376641027843,1.5316,1.3617,0.3397,64.78,21.5211,17.3955,13.2699,0.4743
2024-03-21,002837,19.15,18.78,19.33,18.74,181298,590112580.31,3.05,-2.9,-0.56,3.75,19.586000000000002,17.6305,18.671643103337995,17.243311704655408,1.4283,1.375,0.1066,60.42,21.5014,17.6305,13.7596,0.4391
2024-03-22,002837,18.75,18.94,19.24,18.66,148499,482644020.16,3.09,0.85,0.16,3.07,19.422000000000004,17.8625,18.712928779747536,17.36899231912538,1.3439,1.3688,-0.0497,61.22,21.4532,17.8625,14.2718,0.402
2024-03-25,002837,18.91,18.25,19.12,18.23,135022,431637488.28,4.7,-3.64,-0.69,2.79,18.938,18.04,18.641708967478685,17.434252147338313,1.2075,1.3365,-0.2582,55.95,21.3259,18.04,14.7541,0.3643
2024-03-26,002837,18.17,18.21,18.57,18.07,102262,321138365.78,2.74,-0.22,-0.04,2.12,18.704,18.160000000000004,18.575292203251195,17.49171495123918,1.0836,1.2859,-0.4047,55.66,21.2826,18.16,15.0374,0.3439
2024-03-27,002837,18.07,17.32,18.15,17.3,134018,405614972.19,4.67,-4.89,-0.89,2.77,18.3,18.306,18.382170325827936,17.478995325221465,0.9032,1.2094,-0.6124,49.34,20.9478,18.306,15.6642,0.2886
2024-03-28,002837,17.36,17.76,18.21,17.36,135824,414555841.61,4.91,2.54,0.44,2.81,18.096,18.442500000000003,18.2864518141621,17.49981048631617,0.7866,1.1248,-0.6764,52.22,20.6374,18.4425,16.2476,0.238
2024-03-29,002837,17.7,17.49,17.75,17.33,101601,304898809.6,2.36,-1.52,-0.27,2.1,17.806,18.5315,18.163920765829467,17.499083783626084,0.6648,1.0328,-0.736,50.33,20.3954,18.5315,16.6676,0.2012
2024-04-01,002837,17.5,18.11,18.13,17.5,103772,318924428.28,3.6,3.54,0.62,2.14,17.778,18.571499999999997,18.155625263394164,17.544336836690817,0.6113,0.9485,-0.6745,54.42,20.3617,18.5715,16.7813,0.1928
2024-04-02,002837,18.02,17.95,18.37,17.81,112443,348615989.7,3.09,-0.88,-0.16,2.32,17.726,18.586000000000002,18.123990607487368,17.574385959898905,0.5496,0.8687,-0.6383,53.2,20.351,18.586,16.821,0.1899
2024-04-03,002837,17.65,17.19,17.78,16.99,156540,463442098.83,4.4,-4.23,-0.76,3.24,17.7,18.572499999999998,17.980299744797,17.54591292583232,0.4344,0.7819,-0.695,47.74,20.3755,18.5725,16.7695,0.1942
2024-04-08,002837,17.09,17.09,17.41,16.9,85478,252150684.42,2.97,-0.58,-0.1,1.77,17.566,18.560499999999998,17.84333055328977,17.51214159799289,0.3312,0.6917,-0.7211,47.05,20.3992,18.5605,16.7218,0.1981
2024-04-09,002837,17.08,17.18,17.3,16.85,69865,204843211.07,2.63,0.53,0.09,1.44,17.504,18.4965,17.7412796989375,17.487538516660084,0.2537,0.6041,-0.7008,47.78,20.4313,18.4965,16.5617,0.2092
2024-04-10,002837,17.17,16.88,17.18,16.6,86203,248738140.82,3.38,-1.75,-0.3,1.78,17.258,18.3735,17.608775129870192,17.44253566357415,0.1662,0.5166,-0.7006,45.54,20.3893,18.3735,16.3577,0.2194
2024-04-11,002837,16.88,16.68,17.06,16.59,70855,204541565.63,2.78,-1.18,-0.2,1.46,17.004,18.258000000000003,17.465886648351702,17.38605154034644,0.0798,0.4292,-0.6988,44.05,20.3811,18.258,16.1349,0.2326
2024-04-12,002837,16.71,16.89,17.15,16.71,107333,311742617.85,2.64,1.26,0.21,2.22,16.944,18.143,17.37728870245144,17.349306981802258,0.028,0.349,-0.642,46.04,20.3006,18.143,15.9854,0.2378
2024-04-15,002837,16.77,16.95,17.28,16.65,110472,321884751.16,3.73,0.36,0.06,2.28,16.916,18.041,17.311551978997375,17.319728686853942,-0.0082,0.2775,-0.5714,46.62,20.2216,18.041,15.8604,0.2417
2024-04-16,002837,16.63,16.11,16.7,16.05,170551,478835635.59,3.83,-4.96,-0.84,3.53,16.701999999999998,17.8585,17.126697828382394,17.23011915449439,-0.1034,0.2013,-0.6095,40.09,20.044,17.8585,15.673,0.2448
2024-04-17,002837,16.3,17.21,17.26,16.3,172318,500027641.98,5.96,6.83,1.1,3.56,16.768,17.6855,17.139513547092793,17.228628846754063,-0.0891,0.1433,-0.4647,49.98,19.4631,17.6855,15.9079,0.201
2024-04-18,002837,17.15,17.72,17.96,16.78,173468,521097319.09,6.86,2.96,0.51,3.59,16.976,17.6025,17.228819155232365,17.265026709957468,-0.0362,0.1074,-0.2871,53.79,19.202,17.6025,16.003,0.1817
2024-04-19,002837,17.72,17.79,18.07,17.41,128055,388760234.93,3.72,0.4,0.07,2.65,17.156,17.525,17.315154669812003,17.303913620330988,0.0112,0.0881,-0.1538,54.3,18.9169,17.525,16.1331,0.1588
2024-04-22,002837,16.89,17.57,17.69,16.53,147520,434735493.91,6.52,-1.24,-0.22,3.05,17.28,17.4645,17.35436164368708,17.323623722528694,0.0307,0.0767,-0.0918,52.33,18.7327,17.4645,16.1963,0.1452
2024-04-23,002837,18.0,18.35,18.65,17.89,204594,643624967.65,4.33,4.44,0.78,4.23,17.728,17.435,17.50753677542753,17.399651594933978,0.1079,0.0829,0.05,58.14,18.5866,17.435,16.2834,0.1321
2024-04-24,002837,18.59,18.56,18.66,18.08,132632,418815661.38,3.16,1.14,0.21,2.74,17.997999999999998,17.450499999999998,17.669454194592525,17.485603328642572,0.1839,0.1031,0.1615,59.56,18.6528,17.4505,16.2482,0.1378
2024-04-25,002837,18.58,18.92,19.2,18.54,153689,499620643.95,3.56,1.94,0.36,3.18,18.238,17.485999999999997,17.861845856962905,17.59185493392831,0.27,0.1365,0.267,61.96,18.8115,17.486,16.1605,0.1516
2024-04-26,002837,19.19,19.73,20.05,19.07,172035,577864678.46,5.18,4.28,0.81,3.56,18.626,17.6065,18.14925418666092,17.75023604993362,0.399,0.189,0.4201,66.73,19.2498,17.6065,15.9632,0.1867
2024-04-29,002837,19.72,19.66,20.07,19.52,144688,489275850.95,2.79,-0.35,-0.07,2.99,19.044,17.7015,18.381676619482317,17.891700046234835,0.49,0.2492,0.4816,65.96,19.5731,17.7015,15.8299,0.2115
2024-04-30,002837,19.47,19.52,19.83,19.27,87213,293110417.56,2.85,-0.71,-0.14,1.8,19.278,17.803,18.556803293408112,18.012314857624848,0.5445,0.3082,0.4725,64.36,19.8314,17.803,15.7746,0.2279
2024-05-06,002837,19.87,19.34,20.22,19.31,110813,371979596.08,4.66,-0.92,-0.18,2.29,19.434,17.8645,18.67729509442225,18.11066190520819,0.5666,0.3599,0.4134,62.27,19.9982,17.8645,15.7308,0.2389
2024-05-07,002837,19.4,19.01,19.77,18.89,116070,382957962.27,4.55,-1.71,-0.33,2.4,19.452,17.917499999999997,18.728480464511133,18.177279541859434,0.5512,0.3982,0.306,58.51,20.109,17.9175,15.726,0.2446
2024-05-08,002837,18.88,18.66,18.98,18.59,74994,240876985.12,2.05,-1.84,-0.35,1.55,19.238,17.991,18.717945008432498,18.21303661283281,0.5049,0.4195,0.1708,54.74,20.1785,17.991,15.8035,0.2432
2024-05-09,002837,18.6,18.85,19.02,18.49,71053,228279619.88,2.84,1.02,0.19,1.47,19.076,18.079,18.738261160981345,18.260219085956304,0.478,0.4312,0.0936,56.39,20.2561,18.079,15.9019,0.2408
2024-05-10,002837,18.68,18.41,18.78,18.36,73025,231631295.98,2.23,-2.33,-0.44,1.51,18.854000000000003,18.1405,18.687759443907293,18.271313968478058,0.4164,0.4283,-0.0236,51.71,20.2817,18.1405,15.9993,0.2361
2024-05-13,002837,18.38,18.77,18.89,18.13,80718,257653444.58,4.13,1.96,0.36,1.67,18.740000000000002,18.235,18.700411837152323,18.30825367451672,0.3922,0.421,-0.0578,55.0,20.3112,18.235,16.1588,0.2277
2024-05-14,002837,18.81,18.25,19.01,17.96,112852,355637226.9,5.59,-2.77,-0.52,2.33,18.588,18.313499999999998,18.631117708359657,18.303938587515482,0.3272,0.4023,-0.1502,49.72,20.2634,18.3135,16.3636,0.2129
